JD,Resume,CosineSimilarity
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-28631840dde53b98-c7e8-4a6e-8c34-4016bf90294e.json,0.48824352
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-28630325b8e80448-2708-43c4-be3b-5e688c025079.json,0.5538853
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-2883137891d4620f-9199-4984-82c3-f0ce29b75d2b.json,0.3150928
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-28505854e3276151-b8ac-4a30-8f03-53067def1c70.json,0.46351188
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-28078163ebbeaa2a-4792-4525-9db8-143b5f227391.json,0.513627
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-2832038753f86b37-1ea9-4cb5-abb0-1868435d7572.json,0.43050593
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-2800588439a3c1e0-5abc-4e61-ad56-68a89ec0afaa.json,0.434175
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-27756469e7314a9e-d86d-446a-95a9-b13cb6c2b504.json,0.449049
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-26834746d81ef538-f6e5-4614-8fb0-c2afd7765569.json,0.3937081
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-2704086047b9b971-a9f5-4fe6-b807-0ba737a8bb42.json,0.6108719
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-2645689984c02d02-9430-4648-92bc-8307a75847fe.json,0.44902834
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-25930778538ee965-d399-42b5-841e-62b79832bbe3.json,0.5300016
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-2715246472312095-1020-44b0-b38b-9b7954507f92.json,0.48169896
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-259191490f018596-7162-4cdb-ae14-3f5b9d960e49.json,0.3728732
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-256089636d10811c-893b-46f4-87c3-5c0b2ab3a8d3.json,0.39216584
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-2579744583a742a9-4e43-42f9-bed3-c1ec1d7ab345.json,0.46812296
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-243228044ceba634-754f-4c0e-84b9-aacb14884713.json,0.5002065
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-25425322e1d6a3d4-e90d-4670-8e12-bce477994e84.json,0.45173618
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-22890839042ea596-e33e-4977-a2f5-d0884f6b27c5.json,0.50948685
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-23234047b50a6cf1-d4f5-4135-b007-c9b81ae6ab98.json,0.41197217
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-23438227369a70ee-16ff-4592-b4bc-12308db0a9b0.json,0.5039028
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-23497307039ae2ed-2e4c-47e5-91f8-0f0853cada66.json,0.57306886
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-24647794d26e58cd-2633-43d9-9420-4930f1fe837f.json,0.46106333
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-22605864e5b596ac-2282-4a59-902a-46521db0422c.json,0.4978078
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-21807224be85c353-c5fa-4f9c-84b6-7891bf25e19b.json,0.44047073
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-54227873b0854e22-cc1c-4e78-a124-9e49cacaf922.json,0.54569757
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-47276718c577c6d4-fcc1-46ca-9b24-a01c6047623b.json,0.4617513
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-47549345c50ca3ba-48c8-4acb-8d9a-62256544cf1f.json,0.2895561
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-47919212a3b6dd3b-f7cf-4ae5-8db0-5ca98370f890.json,0.48821342
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-50328713b0836ea3-bc51-4425-8ac6-fd807b3a456e.json,0.2918675
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-51588273ede9f1bf-3e6c-4b99-91c3-e24c8189ba98.json,0.5814506
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-44624796cc6d997e-1967-4165-bafb-b202fdc4d1b8.json,0.45494175
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-39855211d8a3c94e-d93a-4b86-83eb-6f73825edc69.json,0.53813314
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-437526206b127fbd-8c33-4a1b-a09a-e4f0b59617cd.json,0.23266633
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-3983589422706739-bf5d-4cc4-a689-9fefe31a665f.json,0.29075098
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-38535335d3671db5-b5df-42ae-90c7-32e5ae78b0e9.json,0.5635003
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-3651778107995e1f-588e-4c04-b653-d1530ac68448.json,0.3924315
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-357378408f0a8b72-cb94-4706-b558-c731926f60e9.json,0.4108918
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-38220146dc475816-8071-42f0-b2ff-98089b6b34d8.json,0.4595241
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-3614954940f31a23-6d72-426b-9e37-a95791266946.json,0.5858531
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-3733532522e9f3ab-5a56-4282-8162-948367e3982c.json,0.4372223
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-38314236d22bbc35-d1a6-4674-b82a-c57fc632ceae.json,0.46683255
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-35651876f9d178ee-cf56-43fa-a51f-90af3b691f06.json,0.37015563
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-35389360a48fb0a2-3720-47ee-a02a-2be1bde37f84.json,0.5533924
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-3517296108c88df7-87a2-478d-85cf-ad3ad6d8861b.json,0.3907508
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-33685075af396b51-a5f7-48aa-9db6-6b38e9fdea72.json,0.3248244
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-3169497051346070-f845-4417-9704-9abfea6e9766.json,0.48980492
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-32802563e219bb07-9a4d-4f5b-90fe-ba4bb64a32f2.json,0.42050922
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-3208126626614739-44b9-4b3a-837f-53fc9480487b.json,0.46110174
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-316849257dbb45fa-a592-4507-a1c1-5f5d65f73d26.json,0.33563173
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-329853110ed74cb8-93bc-4a9d-bbc6-3be81ac9d42b.json,0.5077871
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-316773472055a329-9882-45fe-b069-c5975a0309dc.json,0.5225656
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-30288581b39479e5-8707-4a04-aeb8-320f900c1669.json,0.40372586
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-30542184eadf469e-4c47-4378-9944-5d317dc142d5.json,0.4034648
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-96029688b8cf99f2-76c0-495b-a4b6-ee1b7d830f72.json,0.38856637
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-9028058322a9ee97-22cf-4b7d-86bf-336f79190ce4.json,0.44695187
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-8620993423a42613-38ec-430b-92e8-bbf965250e06.json,0.43997574
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-8682882018b2c9a5-0a2c-4183-a950-a5b4bbd7af43.json,0.49413818
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-8212518227b0409e-1193-4257-a6a7-922f203dc1f7.json,0.4238223
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-82246962be3c9ca0-76d4-429d-ae2a-7163f01609fb.json,0.55056345
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-8112516637dc838b-310a-463c-a66a-2888c1bf5145.json,0.43715444
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-778284374223e20d-3f30-42e5-a705-5d0addeec64c.json,0.34582782
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-647558827682e203-d3c1-40d6-bdea-38464f70db40.json,0.35845178
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-62071407dc8e5f94-1e0a-4e22-9a95-c69c1149e27e.json,0.43506283
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-60004873139e3abc-844f-4005-b57f-6e01ebf76d44.json,0.15542814
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-6157999866b089b4-92e5-4971-b82b-d098f1020c2d.json,0.5259905
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-64468610d4891162-099f-40c3-be2e-dcf280c0e1ba.json,0.51348287
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-74236636a8b7c422-97d5-403a-9d59-7e2ebe27ee3a.json,0.45302784
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-566910642f8dd521-0c48-4855-8de0-f6307cf72844.json,0.54344356
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-55595908dfbcede6-6cc2-4b86-9a79-1debca64b83c.json,0.5726532
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-5595373473a57b0c-092e-490e-b942-625759e0799e.json,0.3291654
JobDescription-eb52e1fb-6755-4612-ad59-296c1e743de6.json,Resume-49127329d878a0eb-df45-47cf-a67c-f839f191aa8b.json,0.4713975
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-100300150b4718c4-5f46-493a-8c99-1b2578e6d3ea.json,0.33420435
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-10186968e57d7d9b-7a0f-4048-b0e1-16b5a1e0b9c6.json,0.3170298
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-10219099a928e64b-b34f-4278-856a-ad649b46fb4c.json,0.25296286
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-10344379f764a10d-e9b6-4924-9614-25eb5f199c1c.json,0.3068632
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1054958511ccd2b9-7d6e-4383-b95a-1371f2b4cc1f.json,0.4180177
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-10554236ab1bde09-5600-445d-8e49-395ff5ab6bf8.json,0.21396661
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-10624813b258dd17-ef08-416f-85f1-8a23a847fb1f.json,0.38253692
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-10659182ab3f8c5e-e2c5-4521-ab40-e61d5d480682.json,0.33996165
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-10674770d69b2781-a583-4c29-b388-719ee0bc0bf3.json,0.2554094
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-10712803f9d7b440-51a8-484a-a70d-4336633d0156.json,0.3635984
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-108184787fd28030-bc5a-438d-8d45-3c5792b04a06.json,0.4354263
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-12022566b9849356-f981-46b1-b9a7-5ef6d5b3519e.json,0.20227686
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-11759079fc142b0a-4bf1-454b-ae63-353abc2e10bb.json,0.2862792
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-11773767876d4ede-cad0-4009-88f0-b4b40430b97b.json,0.34258586
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1181387293e69ed3-5f8d-4cfb-8ff6-5cfaba281e14.json,0.42157495
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1118821809cb107d-927a-4135-a883-fe98ac65e112.json,0.4348653
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-111741879a783ba1-c78e-4234-91ef-ba9717670357.json,0.2256379
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-114906735df8c260-f742-424e-9bec-57ab9a72e575.json,0.24915326
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1144176413397247-82a7-4c10-ba3d-3397640144ba.json,0.32154435
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-111972621805703d-1939-44d1-9cc5-d0bcee095385.json,0.05038453
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1167615153aa1542-654b-4541-944b-8fd3aeb2a62d.json,0.35678905
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-11163645307c773e-75f2-46f8-bdd6-b695782f53dd.json,0.37501913
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-10985403aaf75f54-6637-4fd0-9953-fd2ba9f9fd24.json,0.1411202
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-10953078f32c4e7d-8ba9-4d79-95a2-9e169126f203.json,0.22859932
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-21847415abb6ca68-ab8b-4db8-bd0c-5973ab6d9b43.json,0.35080495
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-21629057e992969f-a265-4b15-a902-16ccd7e0991e.json,0.37226865
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-21298336070a3eb6-065b-4bff-9250-1f49dcca5527.json,0.36080396
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-20981299f342648e-6286-4c72-8a6d-3d6b8aa6d56e.json,0.31757742
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-2056655018028b39-bb8e-4284-a2cf-34c4ba4c18f4.json,0.4305014
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-196121671e558ab3-21de-48bf-b427-c6abc8e253da.json,0.3231636
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-20882041c4eaa9d4-2221-44a2-828b-5c57285743ad.json,0.3045545
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-2103802223ff5062-1a94-437a-8c3c-80fa83374b0b.json,0.43512195
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1955306705dfea92-387b-4fa2-8740-0e5946e780f1.json,0.39336544
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-19396040d7ab41cc-e5d2-465d-8925-8be61d123169.json,0.4638993
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-19397727228c1b35-ab73-4c61-a37a-b681bd083adb.json,0.27631992
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-191242582b46d06a-75bf-44bf-a72c-db9c93ef3f3f.json,0.36762932
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-18753367e9167e16-8d1f-491b-a552-51e66225935b.json,0.29825157
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-17108676c61b0e1e-c252-47a5-b005-7f205d7e921a.json,0.35050696
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1710300027222aa7-b13d-4c3c-a1de-6dedddf53b6f.json,0.3649614
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-179265461e113c61-4094-4624-a4ec-3dbfee4043c0.json,0.33804813
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-17488801bc50d2e1-536a-4b42-bf97-60c28aaa05bd.json,0.28666538
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-170438229cc13d1c-a183-45b8-9266-d160e874a921.json,0.31069434
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1691111566261104-4926-4c08-8c53-ca104152b295.json,0.22382383
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-15941675f70b3ca4-2304-4a86-a148-41e1411b807b.json,0.19197327
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-168032152c27e756-385a-4f8d-ae1d-46cdfa3c174a.json,0.42987543
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-15546686b9ed7817-2e71-45e4-b0f9-d7a0bf26ec30.json,0.14722416
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-14554542e08574f3-0c78-4e26-8097-ca589791982a.json,0.3007741
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-15053703e898c06c-fdb1-4600-9144-f7a00c1ba239.json,0.32774836
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-151399795f8fa98b-1719-4add-9139-16db115a10f1.json,0.32752255
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1560331947ec968e-450a-4560-b2b9-546167f6e5f2.json,0.04168126
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-144131487baebe61-fa1d-40e4-9813-9e2ba25e8b3c.json,0.28189537
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1560139980fd5586-8e25-4c14-b3fb-31ea4390364b.json,0.3534727
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-14408510e4cc820c-93c0-4d2f-81d4-ffbe1d2cc411.json,0.27455068
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-142065611cda19f0-b3c6-4142-8679-5379896bd9f9.json,0.31940877
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-141810496c03d038-8b68-406f-a896-94ac2ce8cdbb.json,0.3178418
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-14140903696a73bb-7fc9-485e-b078-420edabdcd8d.json,0.045511376
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-14106638ba00d6aa-2ef2-4d36-abfd-640c8e626e8b.json,0.24839653
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-13149176b5df6ad0-9272-43d6-81b9-22a9ff010862.json,0.46309146
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-128588981e3525bc-3f7a-4821-baab-bedb8441b79d.json,0.31685483
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-12780508285dc1e5-a76d-4b60-9e2f-9154d98a97f3.json,0.19879867
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-13264796bc47f23a-0b58-42dc-9318-1f9efdce7b34.json,0.43571553
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1404984674c94297-1406-4268-8d23-72c732d5e66b.json,0.4316216
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1280233074ced8e2-a198-4ef1-b70d-8352d2d099a9.json,0.26215273
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-127485574c6c96be-9365-42f1-9ab1-911469942124.json,0.38278896
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-126742563465cb9c-3a50-4178-a436-f0769fa621d3.json,0.43867204
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-124725749e9799a8-7bd8-410e-9eeb-948a52988cf0.json,0.46066472
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-12488356c3842b1d-b476-4fcb-8bc6-47aff314906c.json,0.34487194
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-123419026a2900af-5f25-4cae-b2f1-5289ebd350b4.json,0.20214252
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-124429098c6b59ba-5071-45f4-a5f4-a7a152f67bfc.json,0.31221378
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-12338274b463f0d2-62a8-4c05-9603-4c0dd518abc8.json,0.28412154
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1251800873640f52-f78f-431e-96c0-a65f4999f513.json,0.36298776
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-12544735ac744a94-253e-482f-bf29-2f54f6f52210.json,0.31746092
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-122023379c7a3b89-317e-4b18-9182-209a839a64fe.json,0.2659508
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-121710938b916bfe-5441-4cba-9fe0-40f012b643b3.json,0.41491818
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-12071138ef7d1e3e-5cf9-4f0a-9962-8c85ed709b2b.json,0.27561483
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-12065211df3825fd-1804-49f6-a478-fcd411e2f744.json,0.27773786
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-118771500154740a-9e69-4125-8844-d48555edf302.json,0.3428769
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-119637372ee187b4-1f34-45ff-8312-228ee96f65cb.json,0.2922846
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1198109412a2d8a1-fd10-40cd-8f5c-939c48c3bdf3.json,0.43027765
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-1189089662c18e88-1298-47cb-bc7a-989681f32951.json,0.29413062
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-12011623704b7885-ede6-47ed-b5be-368fe2d40772.json,0.43669787
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-300971751b07219d-0233-4af8-a071-09db655219af.json,0.41538373
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-2892365023c5bda1-e2d7-4274-a608-c3b8d6bd947f.json,0.17698845
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-28762662d010bca4-9c7d-4668-af22-d2ab4b76a429.json,0.43977022
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-28628090f13783c5-6094-42f7-a668-53df8a4a27ee.json,0.3836053
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-28631840dde53b98-c7e8-4a6e-8c34-4016bf90294e.json,0.37364635
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-28630325b8e80448-2708-43c4-be3b-5e688c025079.json,0.42808872
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-2883137891d4620f-9199-4984-82c3-f0ce29b75d2b.json,0.2402404
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-28505854e3276151-b8ac-4a30-8f03-53067def1c70.json,0.33847615
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-28078163ebbeaa2a-4792-4525-9db8-143b5f227391.json,0.4257233
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-2832038753f86b37-1ea9-4cb5-abb0-1868435d7572.json,0.3495412
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-2800588439a3c1e0-5abc-4e61-ad56-68a89ec0afaa.json,0.33741337
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-27756469e7314a9e-d86d-446a-95a9-b13cb6c2b504.json,0.32912964
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-26834746d81ef538-f6e5-4614-8fb0-c2afd7765569.json,0.34329826
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-2704086047b9b971-a9f5-4fe6-b807-0ba737a8bb42.json,0.44776958
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-2645689984c02d02-9430-4648-92bc-8307a75847fe.json,0.3669594
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-25930778538ee965-d399-42b5-841e-62b79832bbe3.json,0.4649687
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-2715246472312095-1020-44b0-b38b-9b7954507f92.json,0.36565262
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-259191490f018596-7162-4cdb-ae14-3f5b9d960e49.json,0.2818029
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-256089636d10811c-893b-46f4-87c3-5c0b2ab3a8d3.json,0.2837065
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-2579744583a742a9-4e43-42f9-bed3-c1ec1d7ab345.json,0.38253632
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-243228044ceba634-754f-4c0e-84b9-aacb14884713.json,0.40465292
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-25425322e1d6a3d4-e90d-4670-8e12-bce477994e84.json,0.3299905
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-22890839042ea596-e33e-4977-a2f5-d0884f6b27c5.json,0.42212623
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-23234047b50a6cf1-d4f5-4135-b007-c9b81ae6ab98.json,0.29996318
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-23438227369a70ee-16ff-4592-b4bc-12308db0a9b0.json,0.41336364
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-23497307039ae2ed-2e4c-47e5-91f8-0f0853cada66.json,0.44606152
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-24647794d26e58cd-2633-43d9-9420-4930f1fe837f.json,0.39074463
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-22605864e5b596ac-2282-4a59-902a-46521db0422c.json,0.4242662
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-21807224be85c353-c5fa-4f9c-84b6-7891bf25e19b.json,0.364942
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-54227873b0854e22-cc1c-4e78-a124-9e49cacaf922.json,0.472804
JobDescription-79947372-2a84-47b6-8d36-16fcb44f42eb.json,Resume-47276718c577c6d4-fcc1-46ca-9b24-a01c6047623b.json,0.36817217
